date,cash,position_value,equity,gross_exposure,target_exposure,num_positions,trend_regime,vol_regime
2015-10-27,1348908.943535135,157245.5604248047,1506154.5039599396,0.10440201188615048,1.0,10,NEUTRAL,LOW_VOL
2015-10-28,1348908.943535135,154816.24501609802,1503725.188551233,0.10295514512545743,1.0,10,NEUTRAL,LOW_VOL
2015-10-29,1363522.6801526055,139844.57040977478,1503367.2505623803,0.09302089716099753,1.0,9,NEUTRAL,LOW_VOL
2015-10-30,672715.6193403993,824891.8240356445,1497607.4433760438,0.5508064397543978,1.0,10,NEUTRAL,LOW_VOL
2015-11-02,672715.6193403993,820989.8182964325,1493705.4376368318,0.5496330117103327,1.0,10,NEUTRAL,LOW_VOL
2015-11-03,672715.6193403993,823611.2769451141,1496326.8962855134,0.5504220227476024,0.1,10,BEAR,LOW_VOL
2015-11-04,686843.5166666415,814691.1926879883,1501534.7093546297,0.5425723345670433,0.1,9,BEAR,LOW_VOL
2015-11-05,686843.5166666415,797715.3527336121,1484558.8694002535,0.5373416771649351,0.1,9,BEAR,LOW_VOL
2015-11-06,686843.5166666415,793945.2279167175,1480788.744583359,0.53616373761681,0.1,9,BEAR,LOW_VOL
2015-11-09,686843.5166666415,805209.5857696533,1492053.1024362948,0.5396655014857508,0.1,9,BEAR,LOW_VOL
2015-11-10,686843.5166666415,784731.4949016571,1471575.0115682986,0.533259595149925,0.1,9,BEAR,LOW_VOL
2015-11-13,686843.5166666415,806919.5760211945,1493763.092687836,0.5401924709287372,0.1,9,BEAR,LOW_VOL
2015-11-16,686843.5166666415,808084.6465644836,1494928.163231125,0.5405508213972612,0.1,9,BEAR,LOW_VOL
2015-11-17,686843.5166666415,828945.5249174975,1515789.041584139,0.546873939694915,0.1,9,BEAR,LOW_VOL
2015-11-18,686843.5166666415,816974.9646777057,1503818.4813443471,0.5432670064989268,0.1,9,BEAR,LOW_VOL
2015-11-19,686843.5166666415,825585.72227849,1512429.2389451314,0.545867337803062,0.1,9,BEAR,LOW_VOL
2015-11-20,686843.5166666415,827752.4596327685,1514595.97629941,0.5465170069018696,0.1,9,BEAR,LOW_VOL
2015-11-23,686843.5166666415,829730.0112418078,1516573.5279084493,0.5471083307026416,0.1,9,BEAR,LOW_VOL
2015-11-24,686843.5166666415,833027.4974593066,1519871.014125948,0.5480909167403041,0.1,9,BEAR,LOW_VOL
2015-11-26,686843.5166666415,834241.1238821887,1521084.6405488302,0.5484514810307873,0.1,9,BEAR,LOW_VOL
2015-11-27,686843.5166666415,864701.9312210083,1551545.4478876498,0.5573165339102738,0.1,9,BEAR,LOW_VOL
2015-11-30,686843.5166666415,895729.4235229492,1582572.9401895907,0.5659956648921608,0.1,9,BEAR,LOW_VOL
2015-12-01,842889.7043880678,734858.1874427795,1577747.8918308474,0.46576401163181824,0.1,8,BEAR,LOW_VOL
2015-12-02,933102.823939693,660219.1041755676,1593321.9281152608,0.4143664205742403,0.1,10,BEAR,LOW_VOL
2015-12-03,933102.823939693,650871.304265976,1583974.128205669,0.41091031265976863,0.1,10,BEAR,LOW_VOL
2015-12-04,933102.823939693,644652.0450000763,1577754.8689397695,0.4085882146149066,0.1,10,BEAR,LOW_VOL
2015-12-07,933102.823939693,647562.5759963989,1580665.399936092,0.40967720051478357,0.1,10,BEAR,LOW_VOL
2015-12-08,933102.823939693,621682.7794017792,1554785.6033414723,0.3998511293555122,0.1,10,BEAR,LOW_VOL
2015-12-09,933102.823939693,595144.3965950012,1528247.2205346944,0.3894293989860983,0.1,10,BEAR,LOW_VOL
2015-12-10,933102.823939693,609989.0747432709,1543091.898682964,0.3953031412217894,0.1,10,BEAR,LOW_VOL
2015-12-11,933102.823939693,601250.3007793427,1534353.1247190358,0.39185914317438564,0.1,10,BEAR,LOW_VOL
2015-12-14,933102.823939693,604715.2360305786,1537818.0599702718,0.3932293759394844,0.1,10,BEAR,LOW_VOL
2015-12-15,933102.823939693,601697.0696716309,1534799.893611324,0.3920361684778732,0.1,10,BEAR,LOW_VOL
2015-12-16,951068.914866267,581335.7722415924,1532404.6871078594,0.3793617816053278,0.1,9,BEAR,LOW_VOL
2015-12-17,1107934.1891309367,446845.13216400146,1554779.3212949382,0.28740100028590226,1.0,8,NEUTRAL,LOW_VOL
2015-12-18,1107934.1891309367,446026.1825428009,1553960.3716737377,0.28702545487848935,0.1,8,BEAR,LOW_VOL
2015-12-21,1107934.1891309367,455606.8295288086,1563541.0186597453,0.2913942289274579,0.1,8,BEAR,LOW_VOL
2015-12-22,1107934.1891309367,450509.28126335144,1558443.4703942882,0.2890764341611775,0.1,8,BEAR,LOW_VOL
2015-12-23,1107934.1891309367,451138.06750297546,1559072.2566339122,0.2893631552889006,1.0,8,NEUTRAL,LOW_VOL
2015-12-24,1073653.939234266,496094.0707168579,1569748.009951124,0.3160342090398983,0.1,8,BEAR,LOW_VOL
2015-12-28,1073653.939234266,499085.4737701416,1572739.4130044077,0.31733513488845394,0.1,8,BEAR,LOW_VOL
2015-12-29,1073653.939234266,503425.8790512085,1577079.8182854746,0.31921395050157253,0.1,8,BEAR,LOW_VOL
2015-12-30,1073653.939234266,507615.0212364197,1581268.9604706857,0.3210175080432372,0.1,8,BEAR,LOW_VOL
2015-12-31,1041637.6673036981,556487.3498458862,1598125.0171495844,0.3482126516224851,1.0,10,NEUTRAL,LOW_VOL
2016-01-01,1006496.5713951447,616764.3411693573,1623260.912564502,0.3799539164624895,1.0,10,NEUTRAL,LOW_VOL
2016-01-04,1006496.5713951447,607325.1847324371,1613821.756127582,0.37632730035176487,0.5,10,NEUTRAL,MID_VOL
2016-01-05,1006496.5713951447,625598.8264808655,1632095.3978760103,0.3833102080276756,0.5,10,NEUTRAL,MID_VOL
2016-01-06,1006496.5713951447,607195.5664348602,1613692.137830005,0.37627720443093926,0.5,10,NEUTRAL,MID_VOL
2016-01-07,1006496.5713951447,575802.1836395264,1582298.7550346712,0.3639023173135907,0.1,10,BEAR,MID_VOL
2016-01-08,1006496.5713951447,610175.7651138306,1616672.3365089754,0.3774269846365018,0.1,10,BEAR,MID_VOL
2016-01-11,1006496.5713951447,632367.5648822784,1638864.1362774232,0.3858572232342954,0.1,10,BEAR,MID_VOL
2016-01-12,1006496.5713951447,620738.371925354,1627234.9433204988,0.38146819208459803,0.1,10,BEAR,MID_VOL
2016-01-13,1006496.5713951447,599747.2763080597,1606243.8477032045,0.37338494847195747,0.1,10,BEAR,MID_VOL
2016-01-14,1006496.5713951447,592865.5528240204,1599362.1242191652,0.37068875387646627,0.1,10,BEAR,MID_VOL
2016-01-15,1023250.6558886614,539432.985616684,1562683.6415053452,0.3451965396508816,0.1,9,BEAR,MID_VOL
2016-01-18,1023250.6558886614,514410.8892765045,1537661.5451651658,0.33454103791172707,0.1,9,BEAR,MID_VOL
2016-01-19,1218995.483758723,336624.9901943207,1555620.4739530436,0.21639274863676145,0.1,7,BEAR,MID_VOL
2016-01-20,1218995.483758723,326668.96354675293,1545664.4473054758,0.21134533055750104,0.1,7,BEAR,MID_VOL
2016-01-21,1218995.483758723,330120.1311225891,1549115.614881312,0.213102319769646,0.1,7,BEAR,MID_VOL
2016-01-22,1254427.6320929194,307060.33676910395,1561487.9688620234,0.19664598312139572,0.1,6,BEAR,HIGH_VOL
2016-01-25,1254427.6320929194,314825.95317459106,1569253.5852675105,0.20062146496286176,0.1,6,BEAR,HIGH_VOL
2016-01-27,1254427.6320929194,309217.242729187,1563644.8748221064,0.19775413695796254,0.1,6,BEAR,HIGH_VOL
2016-01-28,1254427.6320929194,307541.689491272,1561969.3215841914,0.19689355305605805,0.1,6,BEAR,HIGH_VOL
2016-01-29,1190650.3284508067,375945.2601890564,1566595.588639863,0.2399759471526768,0.1,10,BEAR,HIGH_VOL
2016-02-01,1190650.3284508067,385504.6278858185,1576154.9563366252,0.24458548719208853,0.1,10,BEAR,HIGH_VOL
2016-02-02,1190650.3284508067,367339.9562110901,1557990.2846618968,0.23577807886703697,0.1,10,BEAR,HIGH_VOL
2016-02-03,1190650.3284508067,356749.7084159851,1547400.0368667918,0.23054782209928043,0.1,10,BEAR,HIGH_VOL
2016-02-04,1206835.480642034,340952.1261799821,1547787.6068220162,0.22028353546520482,0.1,9,BEAR,HIGH_VOL
2016-02-05,1206835.480642034,349192.3855069169,1556027.866148951,0.22441268122732347,0.1,9,BEAR,HIGH_VOL
2016-02-08,1206835.480642034,351163.727441121,1557999.208083155,0.22539403461774954,0.1,9,BEAR,HIGH_VOL
2016-02-09,1206835.480642034,342310.71971254435,1549146.2003545784,0.2209673429365118,0.1,9,BEAR,HIGH_VOL
2016-02-10,1206835.480642034,337914.07163553324,1544749.5522775673,0.2187500693153238,0.1,9,BEAR,HIGH_VOL
2016-02-11,1206835.480642034,307012.25599031535,1513847.7366323494,0.20280259933755532,0.1,9,BEAR,HIGH_VOL
2016-02-12,1206835.480642034,310475.07627229777,1517310.5569143319,0.2046219706687425,0.1,9,BEAR,HIGH_VOL
2016-02-15,1410540.011510931,119488.21391420448,1530028.2254251353,0.07809543113559447,0.1,8,BEAR,HIGH_VOL
2016-02-16,1410540.011510931,116310.9945691117,1526851.0060800426,0.07617704288496523,0.1,8,BEAR,HIGH_VOL
2016-02-17,1410540.011510931,119233.88195389093,1529773.8934648219,0.07794216025208485,0.1,8,BEAR,HIGH_VOL
2016-02-18,1410540.011510931,119681.12749069513,1530221.139001626,0.07821165479963217,0.1,8,BEAR,HIGH_VOL
2016-02-19,1410540.011510931,119437.60202568353,1529977.6135366145,0.07806493439443075,0.1,8,BEAR,HIGH_VOL
2016-02-22,1410540.011510931,120799.95828979791,1531339.9698007288,0.07888513372084022,0.1,8,BEAR,HIGH_VOL
2016-02-23,1410540.011510931,118950.06828117926,1529490.0797921102,0.07777106229897685,0.1,8,BEAR,HIGH_VOL
2016-02-24,1410540.011510931,117745.39032936652,1528285.4018402975,0.07704411112452061,0.1,8,BEAR,HIGH_VOL
2016-02-25,1410540.011510931,116511.46631050666,1527051.4778214376,0.07629832261891217,0.1,8,BEAR,HIGH_VOL
2016-02-26,1379675.0424771155,147290.6924820002,1526965.7349591157,0.09645972343049589,0.1,10,BEAR,HIGH_VOL
2016-02-29,1379675.0424771155,146935.87323761542,1526610.915714731,0.09624972003349182,0.1,10,BEAR,HIGH_VOL
2016-03-01,1379675.0424771155,147783.80947113593,1527458.8519482515,0.09675141774368576,0.1,10,BEAR,HIGH_VOL
2016-03-02,1379675.0424771155,148753.20285797675,1528428.2453350923,0.097324295930794,0.1,10,NEUTRAL,HIGH_VOL
2016-03-03,1379675.0424771155,150271.68723297675,1529946.7297100923,0.0982202087921398,0.1,10,NEUTRAL,HIGH_VOL
2016-03-04,1379675.0424771155,150475.3615341242,1530150.4040112398,0.09834024233151063,0.1,10,BEAR,HIGH_VOL
2016-03-08,1379675.0424771155,150748.89331818183,1530423.9357952974,0.09850139545801335,0.1,10,NEUTRAL,HIGH_VOL
2016-03-09,1379675.0424771155,151104.97785187323,1530780.0203289888,0.09871109881575171,0.1,10,NEUTRAL,HIGH_VOL
2016-03-10,1379675.0424771155,150260.7708511408,1529935.8133282564,0.09821377442251004,0.1,10,NEUTRAL,HIGH_VOL
2016-03-11,1379675.0424771155,149701.04300690253,1529376.085484018,0.09788373469925485,0.1,10,NEUTRAL,HIGH_VOL
2016-03-14,1379675.0424771155,149442.53991575714,1529117.5823928728,0.09773122854417693,0.1,10,NEUTRAL,HIGH_VOL
2016-03-15,1379675.0424771155,147489.96540709015,1527165.0078842058,0.0965776223562302,0.1,10,NEUTRAL,HIGH_VOL
2016-03-16,1379675.0424771155,148648.4200045633,1528323.462481679,0.09726240789576653,0.1,10,NEUTRAL,HIGH_VOL
2016-03-17,1379675.0424771155,148955.31407804962,1528630.3565551653,0.09744364518164278,0.1,10,NEUTRAL,HIGH_VOL
2016-03-18,1379675.0424771155,149484.18178816314,1529159.2242652788,0.09775579901431547,0.1,10,NEUTRAL,HIGH_VOL
2016-03-21,1379675.0424771155,149054.1605174112,1528729.2029945268,0.09750200377243977,0.1,10,NEUTRAL,HIGH_VOL
2016-03-22,1379675.0424771155,147654.98284025665,1527330.0253173723,0.09667523088834361,0.1,10,NEUTRAL,HIGH_VOL
2016-03-23,1379675.0424771155,147886.53667707916,1527561.5791541948,0.09681216043608755,0.5,10,NEUTRAL,MID_VOL
2016-03-28,1379675.0424771155,146166.38157911773,1525841.4240562334,0.09579395294601133,0.5,10,NEUTRAL,MID_VOL
2016-03-29,1379675.0424771155,147094.4995181131,1526769.5419952287,0.09634361668355365,0.5,10,NEUTRAL,MID_VOL
2016-03-30,1044851.0399774157,483493.24846907135,1528344.288446487,0.31635100292783297,0.5,10,NEUTRAL,MID_VOL
2016-03-31,1044851.0399774157,480183.98451872345,1525035.024496139,0.31486751242147565,0.5,10,NEUTRAL,MID_VOL
2016-04-01,1044851.0399774157,480973.9933764505,1525825.033353866,0.3152222455803057,1.0,10,NEUTRAL,LOW_VOL
2016-04-04,1044851.0399774157,483582.7066676187,1528433.7466450343,0.3163910164435323,1.0,10,NEUTRAL,LOW_VOL
2016-04-05,1044851.0399774157,473028.5819460916,1517879.6219235072,0.3116377445970677,0.5,10,NEUTRAL,MID_VOL
2016-04-06,1044851.0399774157,481439.37069197174,1526290.4106693873,0.3154310394185247,0.5,10,NEUTRAL,MID_VOL
2016-04-07,1044851.0399774157,477953.43989058014,1522804.4798679957,0.3138639570669056,0.5,10,NEUTRAL,MID_VOL
2016-04-08,1044851.0399774157,477669.4034220743,1522520.4433994899,0.3137359537554268,0.5,10,NEUTRAL,MID_VOL
2016-04-11,1044851.0399774157,481462.2549845743,1526313.2949619899,0.3154413032853548,0.5,10,NEUTRAL,MID_VOL
2016-04-12,1044851.0399774157,484094.52887602325,1528945.5688534388,0.3166198579842494,0.5,10,NEUTRAL,MID_VOL
2016-04-13,1044851.0399774157,497501.02104826446,1542352.06102568,0.3225599612564599,0.5,10,NEUTRAL,MID_VOL
2016-04-18,1044851.0399774157,507504.7350146341,1552355.7749920497,0.32692553033935356,0.5,10,NEUTRAL,MID_VOL
2016-04-20,1044851.0399774157,519531.84736891265,1564382.8873463282,0.33210018568420774,0.5,10,NEUTRAL,MID_VOL
2016-04-21,1044851.0399774157,514958.092840867,1559809.1328182826,0.33014173465597957,0.5,10,NEUTRAL,MID_VOL
2016-04-22,1044851.0399774157,512451.89913816925,1557302.9391155848,0.3290637205303152,0.5,10,NEUTRAL,MID_VOL
2016-04-25,1044851.0399774157,504930.4206721353,1549781.460649551,0.32580749834270617,0.5,10,NEUTRAL,MID_VOL
2016-04-26,1044851.0399774157,512533.611086564,1557384.6510639796,0.32909892282321485,0.5,10,NEUTRAL,MID_VOL
2016-04-27,1044851.0399774157,510122.8327738809,1554973.8727512965,0.32805878073777145,0.5,10,NEUTRAL,MID_VOL
2016-04-28,1044851.0399774157,500447.96274061676,1545299.0027180323,0.3238518641766913,0.5,10,NEUTRAL,MID_VOL
2016-04-29,1044851.0399774157,505618.7673937845,1550469.8073712,0.3261068129092137,0.5,10,NEUTRAL,MID_VOL
2016-05-02,1044851.0399774157,514061.9100558328,1558912.9500332484,0.32975664872427224,1.0,10,BULL,MID_VOL
2016-05-03,861432.8228746867,692543.0998255777,1553975.9227002645,0.4456588353197783,1.0,10,BULL,MID_VOL
2016-05-04,861432.8228746867,674401.4443385171,1535834.267213204,0.43911081992084305,0.1,10,BEAR,MID_VOL
2016-05-05,861432.8228746867,676369.8139178323,1537802.6367925191,0.43982875158061546,0.1,10,BEAR,MID_VOL
2016-05-06,861432.8228746867,674385.7797457742,1535818.602620461,0.4391050991276681,1.0,10,BULL,LOW_VOL
2016-05-09,815422.260993835,720392.7162806558,1535814.977274491,0.46906217672072,1.0,10,BULL,MID_VOL
2016-05-10,815422.260993835,721928.5097224283,1537350.7707162634,0.4695925767065354,1.0,10,BULL,MID_VOL
2016-05-11,815422.260993835,724127.4686610269,1539549.729654862,0.4703501645402273,1.0,10,BULL,MID_VOL
2016-05-12,815422.260993835,730221.7879664468,1545644.048960282,0.47243852066564074,1.0,10,BULL,LOW_VOL
2016-05-13,815422.260993835,722206.255995469,1537628.5169893042,0.4696883857289262,1.0,10,BULL,MID_VOL
2016-05-16,815422.260993835,732490.1789538431,1547912.4399476782,0.47321163655652404,1.0,10,BULL,LOW_VOL
2016-05-17,769346.2299426958,779613.9897601175,1548960.2197028133,0.5033144039746197,1.0,10,NEUTRAL,LOW_VOL
2016-05-18,769346.2299426958,778077.3171374368,1547423.5470801326,0.5028211691657452,1.0,10,NEUTRAL,LOW_VOL
2016-05-19,769346.2299426958,769457.4821116495,1538803.7120543453,0.5000361489149273,0.1,10,BEAR,LOW_VOL
2016-05-20,769346.2299426958,772355.1471926736,1541701.3771353695,0.5009758430830388,0.1,10,BEAR,LOW_VOL
2016-05-23,829324.4083064274,710235.5774600076,1539559.985766435,0.46132374446354096,0.1,9,BEAR,LOW_VOL
2016-05-24,829324.4083064274,709748.8653399515,1539073.273646379,0.46115339502869246,0.1,9,BEAR,LOW_VOL
2016-05-25,829324.4083064274,718520.9333560037,1547845.3416624311,0.46420718789920656,0.5,9,NEUTRAL,MID_VOL
2016-05-26,829324.4083064274,728281.8756701517,1557606.283976579,0.4675648032253974,1.0,9,BULL,MID_VOL
2016-05-27,782919.1560290152,777138.4634692239,1560057.6194982391,0.49814728235433686,1.0,9,BULL,MID_VOL
2016-05-30,614124.3130587174,952491.9897372293,1566616.3027959466,0.607993155718674,1.0,10,BULL,MID_VOL
2016-05-31,614124.3130587174,954887.1982104349,1569011.5112691522,0.6085915822491573,1.0,10,BULL,MID_VOL
2016-06-01,614124.3130587174,954968.0980059671,1569092.4110646844,0.6086117626163189,1.0,10,BULL,MID_VOL
2016-06-02,614124.3130587174,961830.1185977029,1575954.4316564202,0.6103159452312104,1.0,10,BULL,MID_VOL
2016-06-03,614124.3130587174,959993.4534670877,1574117.766525805,0.6098612657081336,1.0,10,BULL,MID_VOL
2016-06-06,614124.3130587174,960729.4653002786,1574853.778358996,0.610043598016676,1.0,10,BULL,LOW_VOL
2016-06-07,614124.3130587174,970947.8363101053,1585072.1493688226,0.6125575020018728,1.0,10,BULL,LOW_VOL
2016-06-08,614124.3130587174,976992.5799853372,1591116.8930440545,0.6140294181128315,1.0,10,BULL,LOW_VOL
2016-06-09,595457.8561662922,991676.4884783792,1587134.3446446713,0.624822020785138,1.0,10,BULL,MID_VOL
2016-06-10,595457.8561662922,994524.635054307,1589982.491220599,0.6254940796806067,1.0,10,BULL,LOW_VOL
2016-06-13,595457.8561662922,982989.5637499857,1578447.4199162778,0.6227572431916194,1.0,10,BULL,LOW_VOL
2016-06-14,700417.6755581663,877391.5053774881,1577809.1809356543,0.5560821397028426,1.0,9,BULL,LOW_VOL
2016-06-15,700417.6755581663,891680.9498122432,1592098.6253704096,0.5600664026732572,1.0,9,BULL,MID_VOL
2016-06-16,704876.081690629,889688.6327422359,1594564.714432865,0.5579507841164474,1.0,8,BULL,MID_VOL
2016-06-17,704876.081690629,899170.5428946712,1604046.6245853002,0.5605638446620197,1.0,8,BULL,LOW_VOL
2016-06-20,704876.081690629,907183.5595496395,1612059.6412402685,0.5627481368193553,1.0,8,BULL,LOW_VOL
2016-06-21,704876.081690629,898551.2246802547,1603427.3063708837,0.5603941139770098,1.0,8,BULL,MID_VOL
2016-06-22,676148.3390197819,927054.1676696041,1603202.506689386,0.5782514459660941,1.0,8,BULL,LOW_VOL
2016-06-23,676148.3390197819,925224.8644660213,1601373.2034858032,0.5777696682147734,1.0,8,BULL,LOW_VOL
2016-06-24,676148.3390197819,905754.6709578731,1581903.009977655,0.5725728222558141,1.0,8,NEUTRAL,LOW_VOL
2016-06-27,268683.4783735061,1324891.6114485958,1593575.0898221019,0.8313957841776377,1.0,10,NEUTRAL,LOW_VOL
2016-06-28,268683.4783735061,1346095.8636458614,1614779.3420193675,0.8336097871815086,1.0,10,NEUTRAL,LOW_VOL
2016-06-29,389161.9205373364,1234602.4095824459,1623764.3301197821,0.7603334958659743,1.0,9,BULL,LOW_VOL
2016-06-30,389161.9205373364,1250777.9785216548,1639939.899058991,0.7626974496073666,1.0,9,BULL,LOW_VOL
2016-07-01,389161.9205373364,1255961.588423083,1645123.5089604193,0.7634451648051312,1.0,9,BULL,MID_VOL
2016-07-04,389161.9205373364,1264815.5059416988,1653977.426479035,0.7647114680604928,1.0,9,BULL,MID_VOL
2016-07-05,375377.292859184,1270643.8133757808,1646021.106234965,0.7719486758479025,1.0,9,BULL,LOW_VOL
2016-07-07,375377.292859184,1278920.8556960323,1654298.1485552164,0.7730896977748416,1.0,9,BULL,LOW_VOL
2016-07-08,375377.292859184,1287132.4650405147,1662509.7578996988,0.7742104724044386,1.0,9,BULL,LOW_VOL
2016-07-11,375377.292859184,1304168.321096728,1679545.6139559122,0.7765006858164213,1.0,9,BULL,MID_VOL
2016-07-12,375377.292859184,1323323.7826827266,1698701.0755419107,0.779020983583334,1.0,9,BULL,MID_VOL
2016-07-13,375377.292859184,1326831.8855345943,1702209.1783937784,0.7794764018289492,1.0,9,BULL,MID_VOL
2016-07-14,375377.292859184,1340026.4794753292,1715403.7723345133,0.7811726318239766,1.0,9,BULL,LOW_VOL
2016-07-15,375377.292859184,1331427.6509078243,1706804.9437670084,0.7800701865611506,1.0,9,BULL,LOW_VOL
2016-07-18,375377.292859184,1318930.391523669,1694307.684382853,0.7784479782986322,1.0,9,BULL,LOW_VOL
2016-07-19,375377.292859184,1315710.917883227,1691088.2107424112,0.7780261901924157,1.0,9,BULL,LOW_VOL
2016-07-20,375377.292859184,1330461.1479933956,1705838.4408525797,0.7799455775708922,1.0,9,BULL,LOW_VOL
2016-07-21,375377.292859184,1324290.5984633663,1699667.8913225504,0.7791466822573824,1.0,9,BULL,LOW_VOL
2016-07-22,375377.292859184,1349943.4234374263,1725320.7162966104,0.7824304262311711,1.0,9,BULL,LOW_VOL
2016-07-25,375377.292859184,1358192.0326369503,1733569.3254961343,0.7834656582010333,1.0,9,BULL,LOW_VOL
2016-07-26,202053.03652636538,1524926.3949797847,1726979.4315061502,0.8830020596422802,1.0,10,BULL,LOW_VOL
2016-07-27,202053.03652636538,1529972.2502577999,1732025.2867841653,0.8833429060949131,1.0,10,BULL,LOW_VOL
2016-07-28,202053.03652636538,1547893.275823901,1749946.3123502664,0.884537579752948,1.0,10,BULL,LOW_VOL
2016-07-29,202053.03652636538,1550302.8108580806,1752355.847384446,0.8846963435948535,1.0,10,BULL,LOW_VOL
2016-08-01,194401.70481997597,1573360.2582839227,1767761.9631038986,0.8900294785850926,1.0,10,BULL,LOW_VOL
2016-08-02,194401.70481997597,1558858.6836455562,1753260.388465532,0.889119889949651,1.0,10,BULL,LOW_VOL
2016-08-03,186321.10532412678,1550185.5193618038,1736506.6246859306,0.892703487176258,1.0,10,BULL,LOW_VOL
2016-08-04,186321.10532412678,1564575.9852584102,1750897.090582537,0.8935853475762323,1.0,10,BULL,LOW_VOL
2016-08-05,186321.10532412678,1597258.3113158443,1783579.416639971,0.8955352906711992,1.0,10,BULL,LOW_VOL
2016-08-08,186321.10532412678,1597960.7713454464,1784281.8766695731,0.8955764177396108,1.0,10,BULL,LOW_VOL
2016-08-09,186321.10532412678,1597265.5831588008,1783586.6884829276,0.8955357165831919,1.0,10,BULL,LOW_VOL
2016-08-10,186321.10532412678,1569161.3066390255,1755482.4119631522,0.893863302728414,1.0,10,BULL,LOW_VOL
2016-08-11,186321.10532412678,1560369.8383773067,1746690.9437014335,0.8933290940815829,1.0,10,BULL,LOW_VOL
2016-08-12,186321.10532412678,1576589.0025161006,1762910.1078402274,0.8943104900836991,1.0,10,BULL,LOW_VOL
2016-08-16,186321.10532412678,1583258.4741881588,1769579.5795122855,0.894708829441014,1.0,10,BULL,LOW_VOL
2016-08-17,186321.10532412678,1592836.6631377437,1779157.7684618705,0.8952756699675901,1.0,10,BULL,LOW_VOL
2016-08-18,186321.10532412678,1604991.4248107173,1791312.5301348441,0.8959862658303958,1.0,10,BULL,LOW_VOL
2016-08-19,186321.10532412678,1614576.0553115108,1800897.1606356376,0.8965398416984768,1.0,10,BULL,LOW_VOL
2016-08-22,186321.10532412678,1605106.839041064,1791427.9443651908,0.8959929670014434,1.0,10,BULL,LOW_VOL
2016-08-23,186321.10532412678,1605439.8792327144,1791760.9845568412,0.8960122991124233,1.0,10,NEUTRAL,LOW_VOL
2016-08-24,186321.10532412678,1620557.7984145381,1806878.903738665,0.8968823505888499,1.0,10,BULL,LOW_VOL
2016-08-25,168254.11306324007,1627110.680662463,1795364.793725703,0.9062841637246977,1.0,10,NEUTRAL,LOW_VOL
2016-08-26,168254.11306324007,1621003.6152098873,1789257.7282731272,0.905964294352593,1.0,10,NEUTRAL,LOW_VOL
2016-08-29,168254.11306324007,1632498.1442549923,1800752.2573182322,0.9065645413579477,1.0,10,NEUTRAL,LOW_VOL
2016-08-30,168254.11306324007,1649989.533712695,1818243.6467759348,0.9074633845900774,1.0,10,BULL,LOW_VOL
2016-08-31,168254.11306324007,1654874.2450087764,1823128.3580720164,0.9077113181206994,1.0,10,BULL,LOW_VOL
2016-09-01,168254.11306324007,1656860.9842589595,1825115.0973221995,0.9078117794816877,1.0,10,BULL,LOW_VOL
2016-09-02,168254.11306324007,1661042.8385527828,1829296.9516160227,0.9080225258591273,1.0,10,BULL,LOW_VOL
2016-09-06,168254.11306324007,1684930.0246184566,1853184.1376816966,0.9092080977588535,1.0,10,BULL,LOW_VOL
2016-09-07,163399.03852822338,1701637.3681929805,1865036.4067212038,0.9123882847866309,1.0,10,BULL,LOW_VOL
2016-09-08,163399.03852822338,1697127.8053649166,1860526.8438931399,0.9121759306700935,1.0,10,BULL,LOW_VOL
2016-09-09,351795.7720822465,1492628.327184985,1844424.0992672313,0.809265248582465,1.0,9,BULL,LOW_VOL
2016-09-12,351795.7720822465,1454101.6207869747,1805897.392869221,0.8051961459873913,1.0,9,BULL,LOW_VOL
2016-09-14,351795.7720822465,1480251.8113463619,1832047.5834286083,0.8079767276437909,1.0,9,BULL,LOW_VOL
2016-09-15,351795.7720822465,1482006.2344573238,1833802.0065395702,0.8081604388981481,1.0,9,BULL,LOW_VOL
2016-09-16,351795.7720822465,1473821.5339797237,1825617.30606197,0.8073003740082288,1.0,9,BULL,LOW_VOL
2016-09-19,351795.7720822465,1480827.4956420162,1832623.2677242626,0.80803704816042,1.0,9,BULL,LOW_VOL
2016-09-20,351795.7720822465,1478669.6420882442,1830465.4141704906,0.8078107516488263,1.0,9,BULL,LOW_VOL
2016-09-21,351795.7720822465,1496761.5461180904,1848557.3182003368,0.8096917154699118,1.0,9,BULL,LOW_VOL
2016-09-22,351795.7720822465,1509068.4447692134,1860864.2168514598,0.810950326790916,1.0,9,BULL,LOW_VOL
2016-09-23,166054.16770819723,1709251.380232165,1875305.5479403622,0.9114522068733953,1.0,10,BULL,LOW_VOL
2016-09-26,166054.16770819723,1704139.1624908447,1870193.3301990419,0.9112101593846855,1.0,10,BULL,MID_VOL
2016-09-27,110006.50385326514,1748113.936515808,1858120.4403690733,0.9407968926753667,1.0,10,BULL,MID_VOL
2016-09-28,110006.50385326514,1773468.4095230103,1883474.9133762754,0.9415938576765698,1.0,10,BULL,MID_VOL
2016-09-29,110006.50385326514,1709444.6554107666,1819451.1592640318,0.9395386332339017,0.5,10,NEUTRAL,MID_VOL
2016-09-30,178770.16789974627,1667101.8516693115,1845872.0195690577,0.9031513745240678,0.5,9,NEUTRAL,MID_VOL
2016-10-03,178770.16789974627,1729235.3391571045,1908005.5070568507,0.9063052138798572,0.5,9,NEUTRAL,MID_VOL
2016-10-04,178770.16789974627,1741577.8422927856,1920348.0101925319,0.9069074110781499,0.5,9,NEUTRAL,MID_VOL
